5.675862 4.782759 6.9 6.82069 6.555172 7.727586 7.113793
10.229032 9.293548 10.941935 10.545161 10.809677 11.416129 11.767742
14.3 13.166667 14.33 15.113333 13.733333 15.403333 14.593333
19.003226 18.112903 19.335484 19.770968 18.451613 19.519355 19.477419
24.83 23.556667 25.036667 25.666667 23.296667 26.09 24.826667
28.964516 28.451613 27.770968 28.632258 29.409677 29.2 29.76129
27.116129 26.377419 25.622581 27.303226 26.809677 28.13871 26.770968
23.6 23.553333 22.316667 23.75 24.433333 24.64 24.113333
16.874194 16.251613 15.183871 16.687097 18.554839 17.816129 17.619355
10.68 10.716667 9.65 10.52 12.736667 11.76 12.026667
2.819355 2.374194 3.264516 3.390323 4.46129 4.825806 4.745161
2.135484 1.674194 2.6 2.674194 3.329032 3.793548 3.712903
5.385714 4.439286 5.435714 5.957143 5.057143 6.671429 5.289286
9.351613 8.203226 9.641935 10.077419 9.46129 10.509677 9.809677
15.89 14.626667 16.796667 17.146667 14.756667 17.23 16.08
20.564516 19.183871 21.074194 21.529032 18.964516 21.374194 20.225806
25.653333 24.433333 26.333333 26.716667 24.13 27.233333 25.4
29.758065 28.664516 29.067742 30.296774 29.116129 30.787097 30.141935
28.887097 28.474194 27.609677 28.903226 28.645161 29.167742 28.987097
23.123333 22.936667 21.476667 22.716667 24.896667 23.623333 24.336667
17.387097 17.567742 16.322581 17.641935 18.922581 18.487097 18.16129
12.463333 12.293333 11.716667 12.25 14.05 13.496667 13.626667
4.929032 4.345161 5.306452 5.364516 6.648387 6.816129 6.625806
1.009677 0.380645 1.632258 1.696774 1.977419 2.96129 2.367742
5.471429 4.532143 6.510714 6.389286 5.814286 7.875 6.332143
8.474194 7.309677 9.841935 9.551613 8.212903 10.032258 8.935484
13.403333 12.003333 14.123333 14.08 12.53 14.74 13.813333
19.880645 18.874194 21.054839 20.996774 18.109677 20.977419 19.490323
24.443333 23.483333 25.04 25.3 23.026667 25.036667 23.83
28.732258 27.929032 28.867742 29.012903 28 29.554839 28.832258
27.219355 26.954839 26.751613 27.451613 27.419355 28.009677 28.009677
22.993333 22.88 22.256667 22.86 23.98 23.793333 23.923333
16.83871 16.780645 15.841935 16.877419 17.909677 17.309677 17.293548
9.906667 10.386667 9.25 9.89 11.85 10.96 11.376667
5.441935 5.412903 5.996774 6.03871 6.480645 6.858065 6.487097
0.267742 -0.741935 1.735484 1.490323 0.516129 2.845161 2.096774
3.471429 1.835714 4.607143 4.657143 3.053571 5.982143 4.235714
9.477419 8.277419 10.954839 10.325806 9.4 10.722581 10.632258
14.213333 13.023333 14.376667 14.383333 14.433333 15.386667 15.906667
19.916129 17.683871 20.580645 20.490323 20.070968 22.070968 21.954839
23.793333 22.566667 23.87 24.283333 22.61 24.713333 23.7
27.809677 27.503226 27.425806 27.574194 27.880645 28.303226 29.129032
27.274194 26.993548 26.512903 27.509677 27.896774 27.987097 28.245161
23.213333 22.79 22.616667 23.506667 24.14 24.386667 23.863333
15.974194 15.46129 15.964516 16.787097 16.887097 17.554839 16.441935
11.616667 11.09 11.65 11.893333 13 12.606667 13.03
4.958065 4.703226 5.454839 5.187097 6.770968 6.274194 6.816129
3.532258 3.503226 2.819355 3.158065 5.432258 4.190323 5.158065
0.013793 0.055172 -1.168966 -0.67931 1.962069 0.265517 1.637931
9.180645 7.535484 9.948387 9.912903 8.66129 10.493548 9.596774
17.116667 15.536667 16.8 17.13 16.453333 18.156667 18.043333
19.6 18.383871 19.832258 20.190323 18.525806 20.809677 19.890323
24.146667 23.233333 24.393333 24.753333 22.63 24.47 23.723333
30.03871 29.880645 29.570968 29.867742 29.348387 29.712903 30.267742
28.106452 27.545161 27.303226 28.725806 27.848387 28.790323 28.416129
24.703333 23.97 23.003333 24.48 25.743333 25.41 25.533333
17.448387 17.109677 16.441935 17.316129 18.945161 18.229032 18.26129
9.943333 10.043333 10.28 10.753333 11.423333 12.193333 11.293333
4.603226 4.374194 5.232258 5.187097 5.919355 6.164516 5.909677
3.767742 2.435484 3.996774 4.367742 5.054839 5.845161 5.151613
5.053571 4.139286 5.292857 5.557143 5.710714 6.482143 6.410714
7.929032 6.722581 8.712903 8.545161 7.687097 9.325806 8.270968
12.713333 11.81 13.86 13.5 12.136667 14.006667 13.176667
20.893548 19.23871 21.532258 21.948387 19.454839 22.003226 20.948387
23.623333 22.883333 23.923333 24.2 22.16 24.153333 23.136667
28.380645 27.119355 28.909677 28.832258 28.119355 28.703226 29.058065
25.954839 25.764516 25.954839 26.293548 26.864516 26.548387 26.93871
21.986667 21.593333 20.96 22.45 22.686667 22.69 22.04
16.93871 17.080645 16.651613 17.545161 17.993548 18.354839 17.829032
11.923333 11.213333 11.456667 11.626667 13.81 12.886667 13.703333
3.374194 2.787097 3.887097 3.851613 4.829032 4.451613 5.045161
2.906452 2.029032 4.025806 3.877419 4.303226 4.93871 4.7
5.842857 5.025 6.642857 6.482143 6.528571 6.939286 7.185714
9.674194 8.351613 10.274194 10.241935 10.209677 10.909677 11.241935
14.563333 12.966667 15.07 15.483333 13.836667 15.716667 14.95
19.748387 18.229032 20.222581 20.532258 18.987097 20.793548 19.993548
24.82 23.736667 25.37 24.88 23.53 24.773333 24.376667
28.877419 27.674194 29.16129 28.916129 27.103226 28.812903 28.225806
29.564516 28.409677 28.987097 30.129032 28.580645 30.070968 28.474194
21.106667 21.04 20.803333 22.286667 22.303333 22.476667 21.486667
16.967742 16.458065 16.787097 17.980645 18.06129 18.816129 17.909677
10.353333 10.14 10.17 10.793333 12.596667 12.163333 12.313333
3.022581 3.006452 1.993548 2.422581 6.070968 3.945161 5.280645
1.435484 0.312903 1.416129 1.380645 1.977419 2.96129 2.435484
3.760714 2.45 3.514286 4.085714 3.992857 4.814286 4.603571
8.722581 7.448387 9.606452 9.170968 8.725806 10.148387 9.777419
14.5 13.056667 14.706667 14.87 13.606667 14.94 14.633333
20.66129 18.841935 21.316129 21.629032 19.3 22.158065 20.916129
26.036667 24.44 26.94 26.833333 24.283333 26.483333 25.02
28.206452 27.254839 27.958065 28.6 28.029032 29.06129 28.651613
30.43871 29.470968 30.416129 31.548387 29.432258 31.390323 30.025806
22.95 22.663333 21.76 23.293333 23.966667 24.623333 23.516667
16.393548 16.43871 14.980645 17.096774 18.412903 17.796774 17.764516
9.803333 9.73 8.586667 10.87 12.433333 10.063333 12.17
-0.022581 -0.777419 0.548387 0.722581 1.003226 2.535484 1.63871
1.474194 0.532258 1.858065 2.319355 2.76129 3.493548 3.277419
1.748276 0.051724 1.906897 2.551724 1.796552 3.372414 2.531034
9.693548 7.919355 10.583871 10.703226 8.809677 10.616129 9.741935
15.063333 13.87 15.33 15.676667 13.683333 16.116667 14.686667
19.832258 18.519355 20.248387 20.8 18.680645 20.835484 20.270968
24.863333 23.563333 25.06 25.91 22.633333 25.59 23.723333
26.73871 25.9 26.412903 27.167742 26.735484 27.703226 27.258065
27.409677 26.477419 26.025806 27.532258 27.496774 28.158065 27.754839
23.126667 21.903333 22.093333 23.143333 23.703333 24.426667 23.7
15.4 15.064516 14.448387 15.496774 17.351613 16.825806 16.580645
11.896667 11.19 11.666667 12.126667 13.286667 13.773333 13.353333
7.451613 7.077419 7.435484 7.390323 9.487097 8.612903 9.529032
1.316129 0.845161 0.367742 0.551613 3.554839 2.203226 3.7
0.271429 0.3 -0.510714 -0.453571 2.578571 0.146429 1.953571
7.045161 5.364516 8.541935 8.141935 6.796774 9.141935 8.13871
14.663333 13.06 15.453333 15.423333 14.183333 16.326667 16.146667
21.225806 19.33871 22.316129 22.029032 19.606452 22.503226 21.780645
23.663333 22.493333 23.72 24.083333 22.443333 23.806667 23.22
26.554839 25.53871 25.422581 26.680645 26.732258 27.083871 27.567742
28.419355 27.351613 27.219355 28.487097 27.967742 28.045161 27.993548
24.103333 23.39 22.51 23.93 24.933333 24.863333 24.926667
17.083871 16.219355 16.716129 17.748387 17.993548 18.758065 17.290323
8.263333 7.926667 8.373333 8.81 10.263333 10.353333 10.106667
3.2 2.451613 3.706452 4.148387 4.83871 5.490323 4.993548
0.783871 -0.190323 1.045161 1.287097 2.019355 2.383871 2.235484
5.175 4 5.189286 5.703571 6.014286 6.264286 6.646429
5.822581 4.822581 5.974194 6.441935 5.954839 6.748387 6.029032
13.94 12.606667 14.423333 14.74 13.113333 15.023333 14.26
20.006452 18.4 20.7 20.716129 18.719355 21.306452 20.474194
23.29 22.12 23.096667 23.373333 22.113333 23.416667 22.933333
27.219355 26.141935 26.922581 27.493548 27.054839 27.8 27.558065
28.235484 27.151613 27.070968 28.53871 28.06129 29.319355 28.4
22.626667 22.54 21.156667 21.91 24.643333 23.073333 24.233333
17.345161 16.935484 16.758065 17.751613 18.477419 18.46129 17.896774
9.96 9.686667 9.51 10.033333 11.826667 11.34 11.323333
4.648387 4.13871 5.319355 5.441935 6.916129 6.470968 6.716129
1.625806 0.816129 2.087097 2.36129 2.522581 3.76129 3.7
2.892857 2.1 2.846429 3.232143 4.007143 4.410714 4.714286
7.66129 6.354839 8.264516 8.264516 7.245161 8.374194 8.312903
14.556667 12.93 15.623333 15.656667 13.89 15.94 15.243333
19.9 19.287097 20.577419 20.664516 19.458065 20.73871 20.441935
24.933333 23.626667 24.576667 24.976667 24.906667 26.01 26.03
30.041935 29.4 29.574194 30.274194 29.696774 30.583871 30.632258
28.345161 27.374194 27.096774 28.348387 28.319355 28.609677 29.087097
22.493333 22.08 21.133333 22.463333 23.07 22.98 22.84
15.029032 15.148387 14.219355 15.187097 16.33871 15.745161 16.029032
9.906667 10.05 9.633333 10.62 12.113333 11.79 12.46
3.912903 3.493548 3.267742 4.003226 5.925806 5.512903 6.732258
2.274194 2.409677 2.180645 2.232258 4.758065 3.951613 5.019355
0.841379 0.793103 0.155172 0.510345 2.486207 1.537931 2.189655
8.464516 6.454839 9.274194 9.316129 8.190323 10.680645 9.970968
14.163333 13.136667 14.55 14.703333 13.4 14.756667 14.876667
19.190323 17.587097 19.954839 20.216129 18.254839 20.729032 19.86129
24.486667 22.74 25.363333 25.656667 23.176667 25.636667 24.316667
27.219355 25.835484 26.703226 27.258065 26.729032 27.493548 27.390323
26.635484 25.909677 26.087097 26.725806 26.812903 27.374194 27.335484
21.35 21.03 20.51 21.496667 22.25 22.263333 22.776667
16.322581 16.193548 15.970968 16.735484 17.2 17.351613 17.932258
10.623333 9.98 10.54 10.866667 11.583333 11.983333 12.59
4.906452 4.493548 4.616129 5.3 6.2 6.345161 6.706452
3.425806 2.783871 2.725806 3.054839 4.46129 4.203226 4.658065
5.364286 4.446429 5.314286 5.396429 6.725 6.267857 6.9
9.603226 8.241935 10 10.354839 9.687097 11.012903 10.858065
16.306667 15.01 16.87 16.703333 15.756667 17.136667 17.23
19.051613 18.567742 19.322581 19.570968 18.6 19.983871 19.245161
23.803333 23.07 24.043333 24.37 22.786667 24.703333 23.22
28.26129 27.480645 27.119355 28.122581 27.729032 28.274194 28.2
28.848387 27.735484 27.654839 29.177419 28.187097 29.677419 28.483871
21.21 20.86 20.726667 21.336667 21.856667 21.793333 21.51
16.409677 16.112903 15.235484 16.164516 17.703226 17.512903 17.841935
9.886667 9.316667 9.42 10.89 11.31 12.653333 12.306667
2.654839 2.380645 3.309677 3.974194 4.106452 5.809677 5.864516
1.845161 1.570968 0.680645 1.780645 3.632258 3.122581 3.529032
2.825 2.139286 2.528571 2.775 3.785714 4.014286 4.382143
8.232258 6.53871 8.854839 8.941935 8.006452 9.706452 9.287097
16.37 14.55 17.51 17.22 14.99 17.54 16.993333
20.816129 19.574194 20.925806 21.206452 19.732258 22.103226 21.241935
23.47 22.263333 24.096667 24.09 22.183333 24.12 23.403333
26.777419 25.658065 27.051613 26.825806 26.419355 26.9 26.867742
27.006452 26.570968 25.890323 27.096774 26.883871 27.348387 27.209677
22.453333 22.13 21.33 22.91 22.72 23.903333 22.906667
16.487097 16.332258 15.093548 16.316129 18.003226 17.567742 17.806452
11.62 10.833333 11.103333 11.973333 12.896667 13.033333 12.93
3.829032 3.919355 2.690323 3.132258 6.480645 4.296774 5.767742
3.435484 2.722581 4.170968 4.267742 4.735484 5.274194 5.66129
4.471429 3.657143 4.9 5.053571 5.153571 6.235714 6.260714
9.003226 7.535484 9.306452 9.806452 8.567742 10.341935 9.535484
14.563333 13.236667 15.213333 15.443333 13.85 16.036667 15.396667
19.632258 18.206452 19.387097 20.206452 18.187097 19.9 19.067742
24.04 23.223333 24.06 24.29 22.966667 24.81 23.663333
27.490323 26.806452 27.396774 27.690323 27.551613 28.335484 27.929032
28.254839 27.696774 26.719355 28.019355 27.941935 28.483871 28.296774
25.096667 24.47 23.976667 24.943333 26.323333 25.78 25.986667
17.606452 17.46129 16.590323 17.43871 19.503226 18.322581 18.96129
10.47 10.666667 9.396667 10.32 12.366667 11.416667 12.096667
2.848387 2.883871 1.912903 2.854839 4.5 4.106452 4.941935
2.093548 1.454839 2.177419 3.022581 3.36129 4.148387 4.403226
5.465517 4.548276 5.744828 5.948276 6.410345 7.096552 7.037931
7.912903 6.835484 8.251613 8.570968 7.780645 9.067742 8.435484
14.16 12.346667 14.253333 14.64 13.723333 15.273333 14.896667
20.522581 18.522581 20.719355 21.403226 19.058065 21.809677 20.590323
23.866667 22.826667 24.146667 24.35 22.816667 24.416667 23.453333
26.583871 25.03871 26.193548 27.1 25.406452 27.922581 26.867742
28.43871 27.593548 27.683871 28.764516 28.416129 29.5 29.267742
21.683333 21.106667 20.61 22.216667 22.03 22.983333 22.04
17.058065 16.5 16.293548 17.680645 18.141935 18.519355 18.116129
6.976667 7 6.45 7.376667 8.763333 8.66 8.843333
4.351613 4.029032 3.877419 4.796774 6.032258 6.170968 6.825806
-1.087097 -0.580645 -1.593548 -0.896774 1.293548 -0.112903 -0.012903
2.55 2.289286 3.282143 3.253571 2.982143 3.757143 3.975
9.796774 8.406452 10.958065 10.558065 9.487097 11.135484 10.822581
15.793333 14.61 16.58 16.4 15.296667 17.34 16.913333
18.46129 16.948387 18.93871 18.993548 18.174194 19.919355 19.203226
23.81 22.823333 24.066667 24.466667 23.22 24.606667 23.583333
28.319355 27.587097 28.106452 28.529032 28.206452 28.722581 28.903226
26.325806 25.658065 25.583871 26.641935 26.141935 27.045161 26.670968
23.03 22.476667 21.39 22.796667 24.006667 23.316667 23.74
18.616129 18.054839 17.341935 18.816129 19.63871 20.003226 19.619355
9.92 9.876667 9.256667 10.473333 11.836667 11.86 12.21
6.570968 6.445161 5.358065 6.606452 8.774194 7.958065 8.841935
2.677419 1.919355 2.996774 3.393548 3.870968 4.551613 4.964516
3.457143 2.957143 4.05 4.207143 4.382143 5.396429 5.417857
7.780645 6.670968 8.122581 8.329032 7.7 9.416129 8.483871
16.02 14.553333 16.363333 16.97 14.746667 16.903333 16.206667
21.019355 19.835484 20.745161 21.887097 19.412903 22.025806 20.325806
25.883333 25.45 25.153333 25.883333 24.356667 25.43 24.76
29.664516 29.164516 28.696774 29.632258 29.23871 30.651613 30.012903
29.425806 28.341935 28.558065 29.977419 28.464516 30.464516 29.212903
23.7 22.85 22.406667 24.29 24.04 24.23 23.276667
17.322581 16.709677 15.574194 17.422581 18.390323 18.129032 18.106452
10.483333 10.236667 9.763333 10.48 12.693333 11.606667 12.343333
4.951613 4.622581 4.880645 5.809677 6.964516 7.148387 7.209677
3.412903 3.141935 3.248387 3.535484 5.303226 4.603226 5.848387
5.960714 4.803571 6.267857 6.492857 6.660714 7.978571 7.953571
9.1 7.912903 9.022581 9.732258 8.806452 10.419355 9.63871
14.513333 13.143333 14.896667 14.973333 13.876667 15.97 15.146667
19.312903 18.187097 19.074194 20.222581 18.283871 20.76129 19.290323
25.956667 24.456667 25.836667 26.456667 24.523333 26.31 25.566667
27.43871 25.987097 27.429032 27.967742 27.441935 29.067742 28.509677
27.848387 27.103226 27.109677 28.251613 27.480645 28.977419 27.76129
21.71 21.316667 20.316667 21.346667 23.22 22.72 22.986667
17.048387 17.187097 15.377419 18.112903 18.403226 19.183871 18.732258
9.353333 9.286667 8.346667 9.856667 11.206667 11.07 10.946667
5.509677 5.422581 5.232258 5.722581 8.5 7.645161 8.225806
2.129032 2.019355 2.16129 2.36129 4.235484 3.964516 4.4
3.155172 1.865517 3.410345 3.624138 3.534483 4.710345 3.748276
6.996774 6.070968 7.016129 6.816129 7.451613 7.748387 7.964516
13.936667 12.396667 14.94 14.49 13.263333 15.33 14.563333
20.229032 18.816129 20.751613 21.06129 18.635484 21.512903 19.983871
24.43 23.8 24.753333 24.82 24.53 25.283333 25.506667
26.283871 25.509677 26.006452 26.303226 27.267742 27.416129 27.919355
24.645161 24.274194 24.606452 24.941935 24.793548 25.087097 24.783871
21.31 21.08 20.25 21.41 22.226667 22.126667 21.703333
16.725806 16.029032 16.751613 17.26129 17.903226 18.748387 18.048387
11.85 12.056667 11.063333 12.25 14.033333 13.586667 13.896667
3.180645 2.690323 3.764516 4.141935 4.987097 6.258065 6
0.841935 -0.116129 0.677419 1.054839 2.416129 2.180645 2.403226
3.942857 2.85 4.364286 4.353571 5.321429 5.503571 5.614286
10.258065 8.725806 10.625806 10.73871 10.222581 11.622581 11.122581
15.006667 13.37 15.473333 15.58 14.816667 16.51 15.703333
20.641935 19.625806 21.264516 21.703226 19.790323 21.783871 20.570968
24.956667 23.216667 24.653333 25.51 23.913333 26.28 24.713333
28.348387 27.819355 28.112903 28.706452 28.345161 29.112903 28.519355
27.432258 26.609677 26.977419 27.641935 27.841935 28.687097 27.722581
22 21.053333 20.643333 22.033333 22.48 22.78 21.903333
14.806452 14.748387 14.045161 14.519355 16.706452 15.345161 16.26129
8.78 8.31 8.463333 8.79 10.833333 9.943333 10.313333
3.254839 3.135484 3.096774 3.787097 5.354839 5.329032 5.835484
2.493548 1.654839 2.906452 2.816129 3.987097 4.632258 4.416129
4.046429 3.039286 4.207143 4.142857 5.028571 5.217857 4.942857
8.619355 7.609677 8.741935 8.683871 8.996774 9.622581 9.532258
14.18 12.36 14.866667 15.083333 13.556667 15.79 14.716667
22.096774 21.058065 22.519355 22.677419 21.116129 23.135484 22.403226
24.476667 23.363333 24.023333 24.616667 23.003333 24.63 23.34
26.093548 25.393548 26.209677 26.245161 26.545161 27.567742 27.029032
26.593548 26.016129 25.706452 26.551613 27.083871 27.258065 27.283871
21.716667 20.876667 20.406667 21.35 22.96 22.123333 22.4
18.496774 17.551613 17.525806 18.483871 19.841935 19.777419 19.6
11.583333 11.003333 11.203333 11.38 13.623333 12.64 13.513333
3.474194 3.445161 4.129032 4.422581 5.529032 5.432258 5.922581
2.274194 1.983871 2.403226 2.648387 4.187097 3.919355 4.203226
3.903571 2.403571 3.932143 4.275 4.75 5.889286 5.378571
8.193548 7.048387 8.464516 8.680645 8.812903 9.658065 9.390323
15.333333 13.983333 16.183333 15.963333 15.263333 16.416667 16.183333
21.070968 19.512903 21.790323 21.877419 20.46129 22.567742 21.690323
23.07 22.116667 23.376667 23.546667 22.246667 24.22 22.886667
27.119355 26.641935 26.422581 26.590323 27.622581 27.716129 27.709677
27.667742 26.467742 26.43871 27.803226 27.63871 29.125806 28.016129
24.05 23.443333 22.796667 23.843333 24.593333 25.21 24.773333
17.141935 16.822581 16.406452 16.9 18.53871 18.416129 18.158065
9.856667 9.546667 9.5 10.566667 12.07 12.34 12.09
3.770968 3.316129 4.119355 4.593548 5.335484 6.332258 5.832258
-0.158065 -0.348387 -0.293548 0.06129 2.351613 1.651613 1.877419
1.951724 1.213793 1.848276 1.686207 3.168966 2.782759 2.662069
8.512903 6.809677 9.574194 9.193548 8.151613 10.335484 9.277419
13.953333 12.35 14.713333 14.583333 13.363333 15.246667 14.343333
19.258065 17.929032 19.383871 19.903226 18.825806 20.593548 19.625806
24.546667 22.793333 25.266667 25.16 23.85 25.746667 24.983333
28 26.854839 27.309677 28.164516 28.745161 28.967742 28.854839
27.867742 26.674194 26.825806 28.164516 28.022581 28.993548 28.216129
21.72 21.263333 21.333333 21.93 23.346667 23.423333 23.083333
16.632258 16.512903 16.093548 16.796774 18.925806 18.274194 18.035484
11.8 11.933333 11.11 11.95 14.35 13.49 14.033333
2.935484 2.948387 2.145161 2.687097 5.451613 4.151613 5.012903
1.906452 1.248387 2.167742 2.219355 3.922581 3.819355 3.887097
3.878571 3.164286 4.228571 4.153571 5.432143 5.464286 5.642857
6.619355 5.609677 6.635484 6.741935 6.941935 7.480645 6.641935
15.59 13.43 17.01 16.483333 14.846667 17.36 16.286667
20.912903 18.825806 21.251613 21.5 19.929032 22.516129 21.641935
23.603333 22.246667 23.546667 24.013333 22.913333 24.856667 23.736667
27.593548 27.074194 27.303226 27.748387 28.151613 28.758065 28.5
27.951613 27.022581 27.441935 28.516129 27.680645 29.454839 27.787097
23.806667 23.09 21.446667 22.68 25.05 24.356667 24.273333
16.877419 16.974194 15.703226 16.654839 19.129032 17.932258 18.483871
9.643333 9.526667 9.63 10.223333 11.966667 12.08 12.25
2.274194 2.445161 2.254839 2.596774 4.574194 3.896774 4.429032
2.425806 1.287097 3.296774 3.135484 3.287097 4.603226 4.251613
2.953571 1.992857 3.475 3.675 4.128571 5.364286 4.485714
8.709677 7.619355 9.109677 9.619355 8.674194 10.254839 9.677419
14.59 12.783333 15.616667 15.69 13.756667 16.276667 15.183333
21.064516 19.225806 21.625806 22.229032 19.880645 22.954839 21.283871
24.61 23.603333 24.706667 25.036667 24.053333 25.17 24.496667
26.664516 25.596774 26.067742 26.635484 27.522581 28.483871 28.435484
26.9 26.048387 26.035484 27.119355 27.435484 28.16129 27.745161
22.246667 21.483333 21.25 22.69 22.573333 23.376667 22.47
15.764516 15.219355 14.832258 16.190323 17.245161 17.341935 16.922581
9.82 9.546667 9.216667 9.76 12.636667 11.03 11.816667
4.441935 4.280645 4.229032 4.516129 6.96129 6.590323 7.13871
3.66129 3.058065 4.403226 4.419355 5.064516 5.712903 5.677419
5.071429 4.217857 5.278571 5.482143 6.296429 6.792857 7.167857
7.512903 5.970968 8.077419 7.909677 7.9 9.003226 8.903226
14.466667 12.28 15.046667 15.3 13.536667 15.8 14.936667
20.23871 18.306452 20.990323 21.329032 18.774194 22.025806 20.319355
22.916667 22.413333 22.506667 23.1 22.566667 23.82 22.92
26.290323 25.783871 26.216129 26.56129 26.977419 27.319355 27.283871
27.554839 26.603226 27.022581 27.712903 28.516129 28.677419 28.4
22.693333 21.486667 21.786667 23.21 22.803333 24.063333 22.506667
18.303226 17.851613 17.222581 18.293548 19.774194 19.441935 19.567742
10.8 10.97 9.783333 10.476667 13.543333 11.903333 12.83
3.470968 3.690323 4.258065 4.887097 5.748387 6.425806 6.332258
3.154839 2.587097 2.935484 3.009677 5.383871 4.083871 5.054839
2.896552 1.882759 3.186207 3.037931 4.586207 4.275862 4.317241
6.922581 5.812903 6.751613 7.045161 7.351613 7.858065 7.648387
